[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-3.009606633052089, -0.5015825653752322, 1.0124547078673658, 1.1197886664200742e-07, 1.327779919543253e-08, 0.04858347908924951, 0.9988191255475498]
[-3.009606633052089, -0.5015825653752322, 1.0124547078673658, 1.1197886664200742e-07, 1.327779919543253e-08, 0.04858347908924951, 0.9988191255475498]
[-3.0096065204131635, -0.5015825555069371, 1.0124547079479576, 1.1218692649426728e-07, 1.3192176136800327e-08, 0.04858347935969977, 0.9988191255343947]
[-3.0096064121577326, -0.5015825460267713, 1.012454708024551, 1.1238466239829324e-07, 1.3110801604392194e-08, 0.048583479617723115, 0.9988191255218442]
[-3.0096063116763516, -0.5015825372309644, 1.012454708094891, 1.1256625573714508e-07, 1.3036070095915985e-08, 0.04858347985555823, 0.9988191255102756]
[-3.0096062052299475, -0.5015825279167268, 1.0124547081686208, 1.1275660040371925e-07, 1.2957737449166942e-08, 0.04858348010577984, 0.9988191254981045]
[-3.009606102164461, -0.5015825189019596, 1.012454708239243, 1.1293892064378018e-07, 1.2882706973080025e-08, 0.048583480346363235, 0.9988191254864024]
[-3.009606002761974, -0.5015825102109498, 1.012454708306644, 1.1311292740924547e-07, 1.2811097461530943e-08, 0.04858348057683192, 0.9988191254751924]
[-3.009605897738457, -0.5015825010320527, 1.0124547083771032, 1.1329482878348619e-07, 1.273623922199614e-08, 0.04858348081867035, 0.998819125463429]
[-3.009605792058385, -0.5015824917994577, 1.0124547084472262, 1.1347586155838294e-07, 1.266173866756255e-08, 0.04858348106030872, 0.9988191254516754]
[-3.0096056933991453, -0.5015824831835439, 1.0124547085119908, 1.1364306175022685e-07, 1.2592930367488298e-08, 0.04858348128435265, 0.9988191254407778]
[-3.0096055937462673, -0.5015824744840897, 1.012454708576726, 1.1381018664269334e-07, 1.2524153296264673e-08, 0.04858348150914843, 0.9988191254298434]
[-3.0096054869950986, -0.501582465168554, 1.0124547086453168, 1.1398726512371317e-07, 1.245127956957031e-08, 0.048583481748292176, 0.9988191254182113]
[-3.00960538569109, -0.5015824563317659, 1.0124547087096896, 1.1415345369110041e-07, 1.2382887423560739e-08, 0.04858348197365046, 0.9988191254072497]
[-3.009605282800619, -0.5015824473599637, 1.012454708774359, 1.1432040806317596e-07, 1.231418038905335e-08, 0.048583482200967754, 0.9988191253961927]
[-3.009605182883482, -0.5015824386506627, 1.012454708836477, 1.144807771087932e-07, 1.2248183456271475e-08, 0.048583482420212695, 0.9988191253855283]
[-3.00960508046991, -0.5015824297270454, 1.0124547088994542, 1.1464336372199963e-07, 1.2181273532491135e-08, 0.04858348264340784, 0.998819125374672]
[-3.0096049825207283, -0.5015824211955174, 1.0124547089590343, 1.1479717916167878e-07, 1.2117973315230654e-08, 0.0485834828554354, 0.9988191253643586]
[-3.0096048817733188, -0.501582412423394, 1.0124547090196547, 1.1495368233804316e-07, 1.2053567150523316e-08, 0.04858348307206276, 0.9988191253538218]
GOAL [6.75, -0.580357551575, 0.0, 0.0, 0.0, 0.0, 1.0] 
[-3.009604783956992, -0.501582403909503, 1.0124547090778744, 1.1510398702612695e-07, 1.1991711815059898e-08, 0.04858348328098164, 0.9988191253436597]
[-2.98592428990203, -0.4997521606313703, 1.0124547752520874, 8.872310598618457e-07, -1.3256790159418018e-06, 0.04759920148062518, 0.9988665156145052]
[-2.8746174979746, -0.4838435030256409, 1.0124547103956976, 1.5572933027481252e-07, -1.409235978538001e-07, 0.057090470989647424, 0.9983690089952393]
[-2.7414872093807237, -0.45338328105076214, 1.0124547105954402, 3.835015411422111e-08, -7.651333541240735e-08, 0.08949488263123982, 0.9959872820386882]
[-2.5836398309669617, -0.4150391520106791, 1.0124547061615388, -1.6138946410292422e-07, -1.3086437500455707e-07, 0.10438346009611428, 0.9945371251282276]
[-2.4133437861845977, -0.3812584370154565, 1.0124547101968515, -1.6391611466045754e-08, 1.0556355711989584e-09, 0.08631705565166707, 0.9962677179873022]
[-2.2410678270674516, -0.3429241196246861, 1.0124547249644704, 1.957492383906219e-07, 1.8007437545915153e-07, 0.04977501805043062, 0.9987604555537871]
[-2.0804330343914006, -0.3071719995046188, 1.0124547422323555, 2.188308296503738e-07, 1.215691684845273e-07, -0.007551318286919782, 0.9999714883895775]
[-1.9121852785348927, -0.2891181962787096, 1.0124547304646716, -6.479930154973577e-10, 1.0489131622178415e-07, -0.08200030029947444, 0.9966323046895403]
[-1.7519313843816466, -0.30731672439630864, 1.0124547753364785, 5.591583687934322e-09, -6.662739047204204e-08, -0.1273522494127243, 0.9918575525595975]
[-1.588235661550565, -0.34756207351460794, 1.012454754582641, -3.6439705027570105e-10, 8.228108986610526e-08, -0.15087567734070276, 0.9885527451719395]
[-1.4174506316768767, -0.3998581695472446, 1.0124547716933205, 1.0861405440947547e-07, 1.2752679957573047e-08, -0.16644178266599519, 0.9860512831404631]
[-1.25901629886422, -0.45417889904836434, 1.0124548275534158, 4.745140312584647e-08, 1.758176943925018e-07, -0.1777687778353091, 0.984072284757023]
